subset,folder,file,cls,onset,offset
train,train1,train_6765.wav,16.0,1.837875,6.437875
train,train1,train_6766.wav,5.0,0.0018125,9.9955625
train,train1,train_6767.wav,12.0,4.87275,7.91275
train,train1,train_6768.wav,21.0,5.2341875,5.6941875
train,train1,train_6769.wav,24.0,1.179,8.779
train,train1,train_677.wav,23.0,0.2828125,3.7228125
train,train1,train_6770.wav,35.0,6.47,7.15
train,train1,train_6771.wav,0.0,1.5966875,3.1766875
train,train1,train_6772.wav,20.0,2.6085,9.8085
train,train1,train_6773.wav,40.0,0.003,9.99675
train,train1,train_6774.wav,33.0,1.7158125,8.7158125
train,train1,train_6775.wav,1.0,4.74,8.18
train,train1,train_6776.wav,7.0,0.005625,9.999375
train,train1,train_6777.wav,25.0,2.79975,5.93975
train,train1,train_6778.wav,35.0,6.420875,7.040875
train,train1,train_6779.wav,36.0,1.068,9.668
train,train1,train_678.wav,35.0,3.6840625,4.6240625
train,train1,train_6780.wav,38.0,0.0229375,5.8229375
train,train1,train_6781.wav,18.0,0.8270625,8.4270625
train,train1,train_6782.wav,23.0,1.733375,2.873375
train,train1,train_6783.wav,15.0,0.632875,1.072875
train,train1,train_6784.wav,37.0,0.3790625,8.6390625
train,train1,train_6785.wav,19.0,0.8566875,2.8566875
train,train1,train_6786.wav,6.0,1.01575,5.83575
train,train1,train_6787.wav,33.0,8.63925,9.89925
train,train1,train_6788.wav,0.0,0.93325,8.95325
train,train1,train_6789.wav,11.0,4.96625,5.56625
train,train1,train_679.wav,14.0,5.555875,9.755875
train,train1,train_6790.wav,12.0,3.56775,6.70775
train,train1,train_6791.wav,4.0,3.55975,4.67975
train,train1,train_6792.wav,40.0,4.1139375,9.3139375
train,train1,train_6793.wav,3.0,2.5509375,3.1109375
train,train1,train_6794.wav,28.0,0.005875,9.999625
train,train1,train_6795.wav,39.0,3.932375,5.232375
train,train1,train_6796.wav,23.0,3.784875,7.164875
train,train1,train_6797.wav,28.0,0.0021875,9.9959375
train,train1,train_6798.wav,34.0,2.7786875,9.2186875
train,train1,train_6799.wav,9.0,0.05975,4.59975
train,train1,train_68.wav,30.0,0.7916875,3.9716875
train,train1,train_680.wav,22.0,3.203125,6.463125
train,train1,train_6800.wav,14.0,3.7690625,7.1690625
train,train1,train_6801.wav,25.0,5.884125,7.264125
train,train1,train_6802.wav,24.0,1.3205,1.8205
train,train1,train_6803.wav,32.0,5.65475,5.99475
train,train1,train_6804.wav,33.0,3.1278125,8.5478125
train,train1,train_6805.wav,12.0,8.177,8.977
train,train1,train_6806.wav,2.0,0.0060625,9.9998125
train,train1,train_6807.wav,38.0,0.905625,9.585625
train,train1,train_6808.wav,17.0,0.675,6.175
train,train1,train_6809.wav,17.0,0.1615,4.2015
train,train1,train_681.wav,40.0,1.5249375,6.6649375
train,train1,train_6810.wav,11.0,3.8479375,4.2479375
train,train1,train_6811.wav,6.0,1.355375,8.175375
train,train1,train_6812.wav,10.0,0.0239375,8.8839375
train,train1,train_6813.wav,35.0,0.5525625,1.5725625
train,train1,train_6814.wav,6.0,2.2035625,7.3835625
train,train1,train_6815.wav,36.0,0.396625,8.996625
train,train1,train_6816.wav,27.0,1.410625,2.410625
train,train1,train_6817.wav,33.0,2.8850625,3.4450625
train,train1,train_6818.wav,39.0,2.743125,7.023125
train,train1,train_6819.wav,11.0,8.9889375,9.7889375
train,train1,train_682.wav,20.0,0.3448125,0.7648125
train,train1,train_6820.wav,7.0,2.9761875,9.2361875
train,train1,train_6821.wav,37.0,4.852,6.252
train,train1,train_6822.wav,29.0,3.212375,5.272375
train,train1,train_6823.wav,35.0,3.7244375,4.1244375
train,train1,train_6824.wav,26.0,1.9605,3.6805
train,train1,train_6825.wav,19.0,1.77475,6.17475
train,train1,train_6826.wav,11.0,0.185625,0.985625
train,train1,train_6827.wav,29.0,1.86675,2.50675
train,train1,train_6828.wav,36.0,1.32225,2.66225
train,train1,train_6829.wav,38.0,4.313,8.313
train,train1,train_683.wav,36.0,1.3130625,9.9130625
train,train1,train_6830.wav,36.0,0.64,5.6
train,train1,train_6831.wav,29.0,3.5719375,4.5919375
train,train1,train_6832.wav,14.0,1.848625,7.248625
train,train1,train_6833.wav,19.0,2.1986875,6.3986875
train,train1,train_6834.wav,0.0,5.9608125,9.1808125
train,train1,train_6835.wav,33.0,1.5435,2.2035
train,train1,train_6836.wav,32.0,1.42275,8.02275
train,train1,train_6837.wav,12.0,0.005375,9.999125
train,train1,train_6838.wav,1.0,0.2515625,9.0515625
train,train1,train_6839.wav,3.0,6.0179375,6.5379375
train,train1,train_684.wav,22.0,4.276625,8.336625
train,train1,train_6840.wav,18.0,0.2741875,6.4741875
train,train1,train_6841.wav,25.0,1.772875,7.372875
train,train1,train_6842.wav,24.0,2.7863125,4.1863125
train,train1,train_6843.wav,33.0,3.5619375,8.7819375
train,train1,train_6844.wav,4.0,1.315,6.595
train,train1,train_6845.wav,29.0,2.696625,4.596625
train,train1,train_6846.wav,20.0,0.076625,9.576625
train,train1,train_6847.wav,22.0,6.412625,9.872625
train,train1,train_6848.wav,29.0,2.3844375,4.0644375
train,train1,train_6849.wav,6.0,3.5205,6.9605
train,train1,train_685.wav,12.0,2.5120625,3.9120625
train,train1,train_6850.wav,39.0,2.8115625,3.6115625
train,train1,train_6851.wav,37.0,0.00475,9.9985
train,train1,train_6852.wav,30.0,3.3221875,7.3221875
train,train1,train_6853.wav,1.0,0.000875,9.994625
train,train1,train_6854.wav,25.0,5.8154375,7.4154375
train,train1,train_6855.wav,21.0,6.44075,7.78075
train,train1,train_6856.wav,7.0,4.7773125,9.6773125
train,train1,train_6857.wav,32.0,1.3963125,4.2563125
train,train1,train_6858.wav,11.0,0.002625,9.996375
train,train1,train_6859.wav,24.0,2.2785625,2.8785625
train,train1,train_686.wav,0.0,0.0366875,9.6366875
train,train1,train_6860.wav,20.0,0.0125625,9.9925625
train,train1,train_6861.wav,9.0,6.4386875,8.6386875
train,train1,train_6862.wav,17.0,1.2111875,9.4111875
train,train1,train_6863.wav,0.0,1.672,5.072
train,train1,train_6864.wav,5.0,4.19475,4.57475
train,train1,train_6865.wav,30.0,4.416375,5.336375
train,train1,train_6866.wav,2.0,0.0055,9.99925
train,train1,train_6867.wav,6.0,0.5305625,1.6705625
train,train1,train_6868.wav,6.0,6.439375,9.719375
train,train1,train_6869.wav,23.0,0.0056875,9.9994375
train,train1,train_687.wav,20.0,5.828375,6.668375
train,train1,train_6870.wav,15.0,3.3186875,5.5986875
train,train1,train_6871.wav,4.0,7.247875,8.047875
train,train1,train_6872.wav,15.0,0.0014375,9.9951875
train,train1,train_6873.wav,39.0,2.4555625,8.1955625
train,train1,train_6874.wav,8.0,0.0045625,9.9983125
train,train1,train_6875.wav,12.0,5.727375,8.467375
train,train1,train_6876.wav,6.0,0.0038125,9.9975625
train,train1,train_6877.wav,25.0,3.045875,4.245875
train,train1,train_6878.wav,1.0,0.0015625,9.9953125
train,train1,train_6879.wav,20.0,0.0058125,9.9995625
train,train1,train_688.wav,38.0,9.369375,9.849375
train,train1,train_6880.wav,4.0,2.78125,5.56125
train,train1,train_6881.wav,18.0,3.0918125,8.8918125
train,train1,train_6882.wav,27.0,0.2275625,9.8875625
train,train1,train_6883.wav,40.0,0.006,9.99975
train,train1,train_6884.wav,5.0,0.00475,9.9985
train,train1,train_6885.wav,36.0,0.002,9.99575
train,train1,train_6886.wav,1.0,3.403125,7.383125
train,train1,train_6887.wav,35.0,1.9400625,2.5400625
train,train1,train_6888.wav,33.0,8.307,9.107
train,train1,train_6889.wav,16.0,4.9954375,5.9954375
train,train1,train_689.wav,38.0,0.412375,7.612375
train,train1,train_6890.wav,29.0,3.776625,5.796625
train,train1,train_6891.wav,15.0,5.4476875,7.2676875
train,train1,train_6892.wav,6.0,3.651125,7.291125
train,train1,train_6893.wav,4.0,0.00475,9.9985
train,train1,train_6894.wav,25.0,0.979125,6.179125
train,train1,train_6895.wav,10.0,4.242875,8.482875
train,train1,train_6896.wav,39.0,0.0030625,9.9968125
train,train1,train_6897.wav,8.0,0.1909375,6.3909375
train,train1,train_6898.wav,6.0,3.947125,6.987125
train,train1,train_6899.wav,27.0,6.8199375,7.8199375
train,train1,train_69.wav,18.0,2.2411875,9.0411875
train,train1,train_690.wav,36.0,0.0051875,9.9989375
train,train1,train_6900.wav,14.0,0.0003125,9.9940625
train,train1,train_6901.wav,39.0,3.723625,7.783625
train,train1,train_6902.wav,40.0,0.0001875,9.9939375
train,train1,train_6903.wav,35.0,0.845,1.045
train,train1,train_6904.wav,35.0,1.338,9.698
train,train1,train_6905.wav,20.0,1.843875,6.243875
train,train1,train_6906.wav,18.0,0.2485625,6.2485625
train,train1,train_6907.wav,0.0,5.6495,7.5695
train,train1,train_6908.wav,1.0,1.0505,8.8905
train,train1,train_6909.wav,7.0,0.006,9.99975
train,train1,train_691.wav,5.0,0.0010625,9.9948125
train,train1,train_6910.wav,1.0,0.0053125,9.9990625
train,train1,train_6911.wav,23.0,3.57875,5.97875
train,train1,train_6912.wav,6.0,0.00375,9.9975
train,train1,train_6913.wav,26.0,2.2989375,5.3989375
train,train1,train_6914.wav,30.0,0.00375,9.9975
train,train1,train_6915.wav,17.0,6.1358125,8.1758125
train,train1,train_6916.wav,24.0,1.5935625,9.8535625
train,train1,train_6917.wav,33.0,8.8351875,9.6351875
train,train1,train_6918.wav,21.0,2.22825,3.22825
train,train1,train_6919.wav,32.0,3.7024375,6.9024375
train,train1,train_692.wav,1.0,0.005125,9.998875
train,train1,train_6920.wav,38.0,1.6135,2.8935
train,train1,train_6921.wav,39.0,2.9525,7.9925
train,train1,train_6922.wav,23.0,5.354,6.154
train,train1,train_6923.wav,28.0,0.0061875,9.9999375
train,train1,train_6924.wav,24.0,7.5138125,9.6538125
train,train1,train_6925.wav,12.0,1.050125,4.450125
train,train1,train_6926.wav,40.0,0.00575,9.9995
train,train1,train_6927.wav,33.0,0.002625,9.996375
train,train1,train_6928.wav,6.0,0.0011875,9.9949375
train,train1,train_6929.wav,17.0,0.001875,9.995625
train,train1,train_693.wav,11.0,2.8770625,5.7970625
train,train1,train_6930.wav,17.0,5.85475,9.31475
train,train1,train_6931.wav,18.0,0.0015625,9.9953125
train,train1,train_6932.wav,27.0,1.5925625,8.4325625
train,train1,train_6933.wav,8.0,3.2973125,9.4173125
train,train1,train_6934.wav,40.0,1.248375,2.388375
train,train1,train_6935.wav,4.0,7.7135625,8.5135625
train,train1,train_6936.wav,8.0,3.2259375,9.2659375
train,train1,train_6937.wav,33.0,0.9201875,2.3801875
train,train1,train_6938.wav,0.0,5.1520625,5.6720625
train,train1,train_6939.wav,20.0,2.2595,5.7595
train,train1,train_694.wav,40.0,1.188375,2.908375
train,train1,train_6940.wav,8.0,0.0058125,9.9995625
train,train1,train_6941.wav,33.0,6.692625,7.292625
train,train1,train_6942.wav,25.0,4.0755,5.7755
train,train1,train_6943.wav,1.0,0.0001875,9.9939375
train,train1,train_6944.wav,2.0,3.6925625,4.0325625
train,train1,train_6945.wav,37.0,1.6863125,7.7063125
train,train1,train_6946.wav,20.0,4.793,5.333
train,train1,train_6947.wav,24.0,6.15675,8.53675
train,train1,train_6948.wav,7.0,0.0025625,9.9963125
train,train1,train_6949.wav,13.0,0.2798125,8.1798125
train,train1,train_695.wav,3.0,7.1024375,7.8824375
train,train1,train_6950.wav,29.0,3.4261875,4.4061875
train,train1,train_6951.wav,29.0,1.101,3.261
train,train1,train_6952.wav,38.0,3.45175,6.25175
train,train1,train_6953.wav,34.0,0.601375,9.201375
train,train1,train_6954.wav,12.0,0.4986875,2.9986875
train,train1,train_6955.wav,10.0,0.0015,9.99525
train,train1,train_6956.wav,20.0,2.7825625,7.8225625
train,train1,train_6957.wav,31.0,0.00025,9.994
train,train1,train_6958.wav,25.0,5.474125,7.974125
train,train1,train_6959.wav,16.0,4.6130625,5.0930625
train,train1,train_696.wav,18.0,4.7290625,7.7290625
train,train1,train_6960.wav,6.0,2.3313125,5.8113125
train,train1,train_6961.wav,18.0,7.6820625,8.8820625
train,train1,train_6962.wav,30.0,1.7206875,5.9406875
train,train1,train_6963.wav,2.0,0.0036875,9.9974375
train,train1,train_6964.wav,12.0,3.3689375,5.7889375
train,train1,train_6965.wav,20.0,7.5451875,8.9851875
train,train1,train_6966.wav,14.0,0.001375,9.995125
train,train1,train_6967.wav,32.0,5.3191875,8.1191875
train,train1,train_6968.wav,13.0,4.6590625,7.0590625
train,train1,train_6969.wav,19.0,0.50925,3.50925
train,train1,train_697.wav,0.0,1.4060625,8.0860625
train,train1,train_6970.wav,6.0,1.4858125,3.6858125
train,train1,train_6971.wav,34.0,0.003125,9.996875
train,train1,train_6972.wav,13.0,0.6100625,8.5300625
train,train1,train_6973.wav,32.0,0.52375,4.52375
train,train1,train_6974.wav,34.0,4.7083125,6.7083125
train,train1,train_6975.wav,16.0,2.1783125,5.1783125
train,train1,train_6976.wav,34.0,3.87825,7.33825
train,train1,train_6977.wav,0.0,1.037,9.057
train,train1,train_6978.wav,28.0,0.002875,9.996625
train,train1,train_6979.wav,9.0,0.0388125,7.6788125
train,train1,train_698.wav,29.0,0.5815,2.6815
train,train1,train_6980.wav,21.0,1.117375,7.657375
train,train1,train_6981.wav,34.0,3.026375,7.906375
train,train1,train_6982.wav,34.0,0.989125,5.949125
train,train1,train_6983.wav,30.0,4.2574375,9.5974375
train,train1,train_6984.wav,12.0,3.404375,6.784375
train,train1,train_6985.wav,20.0,0.2303125,9.8103125
train,train1,train_6986.wav,31.0,0.001375,9.995125
train,train1,train_6987.wav,35.0,5.7809375,6.3809375
train,train1,train_6988.wav,8.0,1.8,7.04
train,train1,train_6989.wav,4.0,4.1905,6.8305
train,train1,train_699.wav,12.0,5.10575,9.02575
train,train1,train_6990.wav,17.0,0.0023125,9.9960625
train,train1,train_6991.wav,13.0,0.60675,3.40675
train,train1,train_6992.wav,8.0,1.5349375,9.9349375
train,train1,train_6993.wav,33.0,4.4830625,7.8830625
train,train1,train_6994.wav,36.0,0.0044375,9.9981875
train,train1,train_6995.wav,17.0,1.7525,5.4525
train,train1,train_6996.wav,2.0,7.3975,9.5775
train,train1,train_6997.wav,10.0,2.9555625,5.1355625
train,train1,train_6998.wav,35.0,1.498,2.298
train,train1,train_6999.wav,3.0,3.5816875,4.5616875
train,train1,train_7.wav,1.0,0.0056875,9.9994375
train,train1,train_70.wav,36.0,0.022625,1.522625
train,train1,train_700.wav,26.0,0.71925,7.07925
train,train1,train_7000.wav,22.0,0.340375,0.900375
train,train1,train_7001.wav,17.0,5.3970625,6.8570625
train,train1,train_7002.wav,21.0,7.8675625,8.9075625
train,train1,train_7003.wav,30.0,0.30925,6.62925
train,train1,train_7004.wav,0.0,2.6344375,6.8144375
train,train1,train_7005.wav,2.0,0.0030625,9.9968125
train,train1,train_7006.wav,26.0,4.4030625,8.9830625
train,train1,train_7007.wav,13.0,8.5565,9.9165
train,train1,train_7008.wav,17.0,7.58575,8.18575
train,train1,train_7009.wav,0.0,0.002875,9.996625
train,train1,train_701.wav,38.0,7.4239375,9.1439375
train,train1,train_7010.wav,15.0,5.6765,6.7565
train,train1,train_7011.wav,38.0,0.7446875,5.7246875
train,train1,train_7012.wav,12.0,3.075875,5.015875
train,train1,train_7013.wav,12.0,6.362,7.222
train,train1,train_7014.wav,29.0,7.8738125,9.0738125
train,train1,train_7015.wav,23.0,0.611375,9.011375
train,train1,train_7016.wav,11.0,2.1715,2.5715
train,train1,train_7017.wav,11.0,0.001625,9.995375
train,train1,train_7018.wav,11.0,0.8865,7.7665
train,train1,train_7019.wav,30.0,3.846375,9.666375
train,train1,train_702.wav,0.0,1.1656875,8.1656875
train,train1,train_7020.wav,35.0,3.095125,5.835125
train,train1,train_7021.wav,40.0,3.249625,8.469625
train,train1,train_7022.wav,12.0,5.285,9.805
train,train1,train_7023.wav,23.0,3.3759375,9.3759375
train,train1,train_7024.wav,24.0,0.0035,9.99725
train,train1,train_7025.wav,23.0,0.8775625,4.8775625
train,train1,train_7026.wav,8.0,0.2455625,6.2455625
train,train1,train_7027.wav,12.0,5.787125,7.187125
train,train1,train_7028.wav,34.0,0.3,8.44
train,train1,train_7029.wav,39.0,4.7573125,6.3773125
train,train1,train_703.wav,3.0,4.112,5.712
train,train1,train_7030.wav,26.0,6.5885625,7.5685625
train,train1,train_7031.wav,12.0,0.0045625,9.9983125
train,train1,train_7032.wav,32.0,5.52525,6.34525
train,train1,train_7033.wav,8.0,2.816625,8.676625
train,train1,train_7034.wav,15.0,1.1956875,4.0956875
train,train1,train_7035.wav,2.0,0.7638125,5.7638125
train,train1,train_7036.wav,1.0,0.0044375,9.9981875
train,train1,train_7037.wav,26.0,3.621125,6.761125
train,train1,train_7038.wav,18.0,1.3355625,7.8355625
train,train1,train_7039.wav,27.0,3.3335625,4.0335625
train,train1,train_704.wav,33.0,1.2016875,4.8016875
train,train1,train_7040.wav,6.0,4.56725,5.10725
train,train1,train_7041.wav,22.0,1.11325,6.75325
train,train1,train_7042.wav,11.0,0.96525,1.56525
train,train1,train_7043.wav,3.0,9.3064375,9.9064375
train,train1,train_7044.wav,26.0,0.003,8.183
train,train1,train_7045.wav,0.0,0.2935625,5.5135625
train,train1,train_7046.wav,15.0,0.0908125,2.7108125
train,train1,train_7047.wav,3.0,0.004125,9.997875
train,train1,train_7048.wav,15.0,6.090125,7.610125
train,train1,train_7049.wav,11.0,1.5653125,6.1653125
train,train1,train_705.wav,17.0,1.4921875,9.8921875
train,train1,train_7050.wav,20.0,2.306125,6.026125
train,train1,train_7051.wav,29.0,4.552625,6.532625
train,train1,train_7052.wav,38.0,2.0408125,3.2608125
train,train1,train_7053.wav,39.0,0.5335625,9.3735625
train,train1,train_7054.wav,24.0,7.30875,7.74875
train,train1,train_7055.wav,29.0,1.6526875,3.3526875
train,train1,train_7056.wav,35.0,8.308125,8.828125
train,train1,train_7057.wav,30.0,0.00175,9.9955
train,train1,train_7058.wav,39.0,5.458125,8.238125
train,train1,train_7059.wav,40.0,0.0138125,7.4538125
train,train1,train_706.wav,40.0,2.07975,8.87975
train,train1,train_7060.wav,17.0,0.0038125,9.9975625
train,train1,train_7061.wav,4.0,7.977125,9.257125
train,train1,train_7062.wav,17.0,2.15975,8.31975
train,train1,train_7063.wav,39.0,7.6066875,8.4066875
train,train1,train_7064.wav,38.0,0.1104375,7.7104375
train,train1,train_7065.wav,12.0,5.883625,7.823625
train,train1,train_7066.wav,35.0,2.1049375,2.3049375
train,train1,train_7067.wav,20.0,0.2020625,3.5620625
train,train1,train_7068.wav,6.0,0.005125,9.998875
train,train1,train_7069.wav,19.0,3.580875,6.580875
train,train1,train_707.wav,34.0,0.0008125,9.9945625
train,train1,train_7070.wav,15.0,1.3801875,2.0601875
train,train1,train_7071.wav,29.0,3.4430625,4.6430625
train,train1,train_7072.wav,7.0,0.0061875,9.9999375
train,train1,train_7073.wav,3.0,0.0330625,7.8130625
train,train1,train_7074.wav,32.0,1.6753125,9.8153125
train,train1,train_7075.wav,40.0,3.2895,6.3695
train,train1,train_7076.wav,4.0,3.264,4.664
train,train1,train_7077.wav,13.0,1.63275,2.75275
train,train1,train_7078.wav,19.0,0.093375,2.493375
train,train1,train_7079.wav,33.0,3.911125,4.491125
train,train1,train_708.wav,15.0,1.9755,2.5955
train,train1,train_7080.wav,14.0,4.28975,6.28975
train,train1,train_7081.wav,3.0,0.0015,9.99525
train,train1,train_7082.wav,17.0,0.005875,9.999625
train,train1,train_7083.wav,36.0,1.4035625,8.0035625
train,train1,train_7084.wav,29.0,4.967,6.987
train,train1,train_7085.wav,20.0,4.6875625,6.3075625
train,train1,train_7086.wav,20.0,1.775875,9.075875
train,train1,train_7087.wav,11.0,8.3259375,9.5259375
train,train1,train_7088.wav,12.0,1.3063125,2.9063125
train,train1,train_7089.wav,37.0,7.6105,9.0105
train,train1,train_709.wav,16.0,9.3859375,9.7259375
train,train1,train_7090.wav,32.0,6.58625,8.38625
train,train1,train_7091.wav,12.0,5.6069375,9.6469375
train,train1,train_7092.wav,36.0,0.2519375,0.7919375
train,train1,train_7093.wav,32.0,2.06475,5.40475
train,train1,train_7094.wav,3.0,6.1545,6.8145
train,train1,train_7095.wav,37.0,0.0468125,8.0468125
train,train1,train_7096.wav,4.0,7.6583125,9.3783125
train,train1,train_7097.wav,17.0,3.9796875,5.8796875
train,train1,train_7098.wav,21.0,6.3849375,6.7849375
train,train1,train_7099.wav,24.0,0.0013125,9.9950625
train,train1,train_71.wav,25.0,0.6588125,1.4588125
train,train1,train_710.wav,18.0,1.12825,9.92825
train,train1,train_7100.wav,10.0,0.8670625,5.7670625
train,train1,train_7101.wav,21.0,1.889375,2.389375
train,train1,train_7102.wav,21.0,0.21725,7.13725
train,train1,train_7103.wav,12.0,3.0198125,3.5198125
train,train1,train_7104.wav,20.0,0.3755,5.1755
train,train1,train_7105.wav,29.0,1.21,3.31
train,train1,train_7106.wav,22.0,2.421125,5.901125
train,train1,train_7107.wav,39.0,0.0046875,9.9984375
train,train1,train_7108.wav,3.0,7.574125,7.894125
train,train1,train_7109.wav,30.0,0.002125,9.995875
train,train1,train_711.wav,8.0,2.0006875,7.5406875
train,train1,train_7110.wav,6.0,0.001,9.99475
train,train1,train_7111.wav,16.0,2.8275,3.1675
train,train1,train_7112.wav,33.0,6.032875,6.432875
train,train1,train_7113.wav,22.0,1.256,4.876
train,train1,train_7114.wav,12.0,4.2793125,6.5793125
train,train1,train_7115.wav,21.0,8.970125,9.770125
train,train1,train_7116.wav,0.0,3.529,4.209
train,train1,train_7117.wav,34.0,1.4176875,9.1576875
train,train1,train_7118.wav,16.0,8.947125,9.347125
train,train1,train_7119.wav,25.0,5.4015,7.0015
train,train1,train_712.wav,36.0,0.0009375,9.9946875
train,train1,train_7120.wav,1.0,0.6421875,9.4421875
train,train1,train_7121.wav,8.0,1.0609375,8.5609375
train,train1,train_7122.wav,8.0,1.58025,2.24025
train,train1,train_7123.wav,13.0,4.8838125,7.3438125
train,train1,train_7124.wav,14.0,7.9038125,9.6238125
train,train1,train_7125.wav,30.0,0.695875,5.635875
train,train1,train_7126.wav,36.0,0.001875,9.995625
train,train1,train_7127.wav,33.0,0.000625,9.994375
train,train1,train_7128.wav,15.0,0.0039375,9.9976875
train,train1,train_7129.wav,26.0,6.49425,9.33425
train,train1,train_713.wav,39.0,4.6215,8.0615
train,train1,train_7130.wav,23.0,3.9056875,7.4856875
train,train1,train_7131.wav,33.0,3.3728125,3.9728125
train,train1,train_7132.wav,20.0,3.921375,7.901375
train,train1,train_7133.wav,9.0,6.73025,9.33025
train,train1,train_7134.wav,8.0,0.694125,7.094125
train,train1,train_7135.wav,12.0,0.976625,1.876625
train,train1,train_7136.wav,9.0,3.9174375,9.6774375
train,train1,train_7137.wav,36.0,0.004,9.99775
train,train1,train_7138.wav,0.0,0.415125,8.835125
train,train1,train_7139.wav,11.0,3.4331875,3.7931875
train,train1,train_714.wav,0.0,0.2438125,5.2438125
train,train1,train_7140.wav,29.0,3.8383125,4.4183125
train,train1,train_7141.wav,3.0,2.84,3.42
train,train1,train_7142.wav,2.0,8.315625,9.095625
train,train1,train_7143.wav,6.0,3.317375,8.317375
train,train1,train_7144.wav,23.0,4.189,4.989
train,train1,train_7145.wav,17.0,3.2145625,6.4145625
train,train1,train_7146.wav,34.0,0.7995625,5.8395625
train,train1,train_7147.wav,18.0,3.3288125,9.3488125
train,train1,train_7148.wav,6.0,5.4335625,9.3335625
train,train1,train_7149.wav,29.0,3.6119375,5.6519375
train,train1,train_715.wav,38.0,3.8870625,8.2270625
train,train1,train_7150.wav,6.0,4.8970625,9.9170625
train,train1,train_7151.wav,32.0,6.3143125,9.1143125
train,train1,train_7152.wav,4.0,0.9684375,3.9484375
train,train1,train_7153.wav,20.0,0.0035,9.99725
train,train1,train_7154.wav,23.0,4.368625,5.148625
train,train1,train_7155.wav,33.0,1.339125,2.619125
train,train1,train_7156.wav,33.0,6.755875,6.955875
train,train1,train_7157.wav,36.0,0.00475,9.9985
train,train1,train_7158.wav,39.0,5.888125,7.828125
train,train1,train_7159.wav,32.0,4.209625,5.929625
train,train1,train_716.wav,36.0,1.4935,4.0135
train,train1,train_7160.wav,35.0,8.1446875,8.3446875
train,train1,train_7161.wav,2.0,0.5795,1.3995
train,train1,train_7162.wav,17.0,0.0020625,9.9958125
train,train1,train_7163.wav,1.0,0.0013125,9.9950625
train,train1,train_7164.wav,8.0,3.8048125,9.0248125
train,train1,train_7165.wav,34.0,5.956875,8.496875
train,train1,train_7166.wav,36.0,4.2769375,7.5369375
train,train1,train_7167.wav,30.0,8.5491875,9.2291875
train,train1,train_7168.wav,17.0,0.0030625,9.9968125
train,train1,train_7169.wav,26.0,7.999125,9.439125
train,train1,train_717.wav,17.0,2.249125,4.029125
train,train1,train_7170.wav,12.0,0.00275,9.9965
train,train1,train_7171.wav,17.0,0.6475625,2.2675625
train,train1,train_7172.wav,8.0,1.043875,7.703875
train,train1,train_7173.wav,16.0,5.9965,6.4165
train,train1,train_7174.wav,26.0,5.66775,7.74775
train,train1,train_7175.wav,3.0,4.201625,6.201625
train,train1,train_7176.wav,2.0,5.607625,7.747625
train,train1,train_7177.wav,25.0,7.2935,9.0935
train,train1,train_7178.wav,6.0,0.00025,9.994
train,train1,train_7179.wav,26.0,2.2145625,9.9745625
train,train1,train_718.wav,6.0,0.237875,9.957875
train,train1,train_7180.wav,1.0,1.633375,8.033375
train,train1,train_7181.wav,29.0,6.616375,7.916375
train,train1,train_7182.wav,31.0,0.0,9.99375
train,train1,train_7183.wav,15.0,4.7368125,8.1368125
train,train1,train_7184.wav,30.0,1.4555,2.9555
train,train1,train_7185.wav,0.0,0.0006875,9.9944375
train,train1,train_7186.wav,2.0,0.0025,9.99625
train,train1,train_7187.wav,5.0,1.0025,9.0225
train,train1,train_7188.wav,12.0,0.39075,2.49075
train,train1,train_7189.wav,36.0,4.566,7.006
train,train1,train_719.wav,8.0,1.6446875,6.3246875
train,train1,train_7190.wav,31.0,2.8120625,3.2520625
train,train1,train_7191.wav,8.0,0.0061875,9.9999375
train,train1,train_7192.wav,15.0,2.0090625,3.9890625
train,train1,train_7193.wav,30.0,1.265125,5.905125
train,train1,train_7194.wav,18.0,0.5281875,6.2681875
train,train1,train_7195.wav,10.0,4.7155,5.4955
train,train1,train_7196.wav,6.0,0.0024375,9.9961875
train,train1,train_7197.wav,3.0,6.8975625,7.8775625
train,train1,train_7198.wav,39.0,0.2900625,0.6900625
train,train1,train_7199.wav,30.0,0.1250625,9.9450625
train,train1,train_72.wav,21.0,5.1285,7.9285
train,train1,train_720.wav,0.0,2.1709375,9.5709375
train,train1,train_7200.wav,34.0,5.5793125,6.3393125
train,train1,train_7201.wav,1.0,1.56675,9.28675
train,train1,train_7202.wav,8.0,3.204625,6.224625
train,train1,train_7203.wav,35.0,9.0245625,9.4245625
train,train1,train_7204.wav,11.0,2.891125,3.291125
train,train1,train_7205.wav,15.0,7.8334375,9.6134375
train,train1,train_7206.wav,34.0,2.4121875,9.6121875
train,train1,train_7207.wav,32.0,7.148375,8.948375
train,train1,train_7208.wav,18.0,1.858625,9.858625
train,train1,train_7209.wav,39.0,1.9028125,9.5628125
train,train1,train_721.wav,40.0,0.83275,9.63275
train,train1,train_7210.wav,28.0,2.8765625,3.6765625
train,train1,train_7211.wav,35.0,4.2165625,4.5765625
train,train1,train_7212.wav,39.0,1.18425,2.68425
train,train1,train_7213.wav,30.0,4.656125,9.656125
train,train1,train_7214.wav,1.0,0.000125,9.993875
train,train1,train_7215.wav,33.0,0.002125,9.995875
train,train1,train_7216.wav,4.0,0.749375,1.529375
train,train1,train_7217.wav,7.0,0.5580625,4.6580625
train,train1,train_7218.wav,8.0,7.0105,9.8505
